Address,Alias (Businesses),Alias (Businesses.Categories),Calculation1,Calculation2,Risk Category Improved,address_health_lower,yelp_address,City,Country,Display Address,Display Phone,Distance,Id,Image Url,Is Closed,Latitude,Latitude (Region.Center),Longitude,Longitude (Region.Center),Name,Phone,Price1,Rating,Review Count,Violation Description Improved,State,Table Names,Title,Total,Transactions,Url,Zip Code,Business Name Lower,Business Address,Business City,Business Id,Business Name,Business Phone Number,Business Postal Code,Business State,businesses Index (generated),categories Index (generated),Display Name Lower,Inspection Date,Inspection Id,Inspection Score,Inspection Type,Risk Category,transactions Index (generated),Violation Description,Violation Id
40 Belden Pl,plouf-san-francisco,seafood,,,Low Risk,40 belden pl,40 belden pl,San Francisco,US,40 Belden Pl,(415) 986-6491,4444.592096,mZcxUJOnsKKhEiDaiAfyHg,https://s3-media4.fl.yelpcdn.com/bphoto/WiiYv6UJRUGH6PmEgqrrsw/o.jpg,TRUE,37.79131,37.76089939,-122.40363,-122.4364471,Plouf,14159866491,$$,3.5,1083,Unapproved or unmaintained equipment or utensils,CA,"SF Data Restaurant Scores.xlsx/Restaurant_Scores_-_LIVES_Stand,yelp_data_final.xlsx/yelp_data_final",Seafood,35,delivery,https://www.yelp.com/biz/plouf-san-francisco?adjust_creative=GO4ydstg2mCycanD76Qkrw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GO4ydstg2mCycanD76Qkrw,94104,plouf,40 Belden Pl,San Francisco,1692,Plouf,,94104,CA,1,1,plouf,6/25/19,1692_20190625,83,Routine - Unscheduled,Low Risk,1,Unapproved or unmaintained equipment or utensils,1692_20190625_103144
3126 24th St,sun-rise-restaurant-san-francisco-2,latin,,,Moderate Risk,3126 24th st,3126 24th st,San Francisco,US,3126 24th St,(415) 206-1219,2123.615666,JoH_yAdSZRSqh-QvpDjxfw,https://s3-media4.fl.yelpcdn.com/bphoto/LvxTSJNcBWQo-MCRcEEYYw/o.jpg,FALSE,37.75259,37.76089939,-122.41469,-122.4364471,Sun Rise Restaurant,14152061219,$,4,347,Moderate risk food holding temperature,CA,"SF Data Restaurant Scores.xlsx/Restaurant_Scores_-_LIVES_Stand,yelp_data_final.xlsx/yelp_data_final",Latin American,1200,delivery,https://www.yelp.com/biz/sun-rise-restaurant-san-francisco-2?adjust_creative=GO4ydstg2mCycanD76Qkrw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GO4ydstg2mCycanD76Qkrw,94110,sun rise restaurant,3126 24th St,San Francisco,1727,Sun Rise Restaurant,,94110,CA,1,1,sun rise restaurant,8/5/19,1727_20190805,92,Routine - Unscheduled,Moderate Risk,1,Moderate risk food holding temperature,1727_20190805_103120
696 Geary St,osha-thai-noodle-cafe-san-francisco-8,thai,,,Low Risk,696 geary st,696 geary st,San Francisco,US,696 Geary St,(415) 673-2368,3450.858471,vsNXAscvm-FIU423Cy874w,https://s3-media1.fl.yelpcdn.com/bphoto/GWZo9e5kz8i4aI_TS8J_HA/o.jpg,FALSE,37.786752,37.76089939,-122.414714,-122.4364471,OSHA Thai Noodle Cafe,14156732368,$$,3.5,1654,No thermometers or uncalibrated thermometers,CA,"SF Data Restaurant Scores.xlsx/Restaurant_Scores_-_LIVES_Stand,yelp_data_final.xlsx/yelp_data_final",Thai,81,pickup,https://www.yelp.com/biz/osha-thai-noodle-cafe-san-francisco-8?adjust_creative=GO4ydstg2mCycanD76Qkrw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GO4ydstg2mCycanD76Qkrw,94102,osha thai noodle cafe,696 Geary St,San Francisco,1741,Osha Thai Noodle Cafe,,94102,CA,1,1,osha thai noodle cafe,6/6/19,1741_20190606,92,Routine - Unscheduled,Low Risk,1,No thermometers or uncalibrated thermometers,1741_20190606_103148
1661 Divisadero St,petes-deli-and-cafe-san-francisco,delis,,,High Risk,1661 divisadero st,1661 divisadero st,San Francisco,US,1661 Divisadero St,(415) 931-4800,2712.926935,e3d-jYxVx7YLTxQ2CEmb0g,https://s3-media3.fl.yelpcdn.com/bphoto/ZxKZeOxP8LMFtT2GzCLr6A/o.jpg,FALSE,37.78508,37.76089939,-122.44007,-122.4364471,Pete's Deli & Cafe,14159314800,$,4,169,Unclean or unsanitary food contact surfaces,CA,"SF Data Restaurant Scores.xlsx/Restaurant_Scores_-_LIVES_Stand,yelp_data_final.xlsx/yelp_data_final",Delis,66,pickup,https://www.yelp.com/biz/petes-deli-and-cafe-san-francisco?adjust_creative=GO4ydstg2mCycanD76Qkrw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GO4ydstg2mCycanD76Qkrw,94115,pete's deli & cafe,1661 Divisadero St,San Francisco,1777,Pete's Deli & Cafe,,94115,CA,1,1,pete's deli & cafe,3/19/19,1777_20190319,81,Routine - Unscheduled,High Risk,1,Unclean or unsanitary food contact surfaces,1777_20190319_103109
1800 Fillmore St,academy-bar-and-kitchen-san-francisco,pizza,,,High Risk,1800 fillmore st,1800 fillmore st,San Francisco,US,1800 Fillmore St,(415) 775-1800,2824.040773,_sl4NUAHcrqU-F9x25kBQw,https://s3-media2.fl.yelpcdn.com/bphoto/CxkpjYwuFltDPeL52kolqA/o.jpg,FALSE,37.78616845,37.76089939,-122.4332231,-122.4364471,Academy Bar & Kitchen,14157751800,$$,3.5,138,Unclean or unsanitary food contact surfaces,CA,"SF Data Restaurant Scores.xlsx/Restaurant_Scores_-_LIVES_Stand,yelp_data_final.xlsx/yelp_data_final",Pizza,217,pickup,https://www.yelp.com/biz/academy-bar-and-kitchen-san-francisco?adjust_creative=GO4ydstg2mCycanD76Qkrw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GO4ydstg2mCycanD76Qkrw,94115,academy bar & kitchen,1800 Fillmore St,San Francisco,1778,Academy Bar & Kitchen,14155771800,94115,CA,1,1,academy bar & kitchen,9/27/18,1778_20180927,91,Routine - Unscheduled,High Risk,1,Unclean or unsanitary food contact surfaces,1778_20180927_103109
1809 Union St,capannina-san-francisco,italian,,,Moderate Risk,1809 union st,1809 union st,San Francisco,US,1809 Union St,(415) 409-8001,4146.894282,HWWXRD3KWJRB-WBuXX9RKQ,https://s3-media3.fl.yelpcdn.com/bphoto/kfARJO-YGA6DN7pFzH0AwQ/o.jpg,FALSE,37.7977488,37.76089939,-122.4291735,-122.4364471,Capannina,14154098001,$$$,4,824,Inadequate and inaccessible handwashing facilities,CA,"SF Data Restaurant Scores.xlsx/Restaurant_Scores_-_LIVES_Stand,yelp_data_final.xlsx/yelp_data_final",Italian,13,delivery,https://www.yelp.com/biz/capannina-san-francisco?adjust_creative=GO4ydstg2mCycanD76Qkrw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GO4ydstg2mCycanD76Qkrw,94123,capannina,1809 UNION St,San Francisco,1784,Capannina,,94123,CA,1,1,capannina,7/23/18,1784_20180723,90,Routine - Unscheduled,Moderate Risk,1,Inadequate and inaccessible handwashing facilities,1784_20180723_103119
3117 Clement St,garden-house-cafe-san-francisco,breakfast_brunch,,,Moderate Risk,3117 clement st,3117 clement st,San Francisco,US,3117 Clement St,(415) 668-1640,5452.785701,M0xEpdbcmF6iEG7LSST_lQ,https://s3-media2.fl.yelpcdn.com/bphoto/_JRhnMx-sS3091q9Z_3FSQ/o.jpg,FALSE,37.78141,37.76089939,-122.49268,-122.4364471,Garden House Cafe,14156681640,$,4,290,Insufficient hot water or running water,CA,"SF Data Restaurant Scores.xlsx/Restaurant_Scores_-_LIVES_Stand,yelp_data_final.xlsx/yelp_data_final",Breakfast & Brunch,1100,delivery,https://www.yelp.com/biz/garden-house-cafe-san-francisco?adjust_creative=GO4ydstg2mCycanD76Qkrw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GO4ydstg2mCycanD76Qkrw,94121,garden house cafe,3117 CLEMENT St,San Francisco,1791,GARDEN HOUSE CAFE,14155661640,94121,CA,1,1,garden house cafe,6/12/19,1791_20190612,88,Routine - Unscheduled,Moderate Risk,1,Insufficient hot water or running water,1791_20190612_103129
3049 20th St,atlas-cafe-san-francisco,sandwiches,,,Moderate Risk,3049 20th st,3049 20th st,San Francisco,US,3049 20th St,(415) 648-1047,2207.968411,aQuwkkUS_S52ga0PxiOIag,https://s3-media3.fl.yelpcdn.com/bphoto/jsQMgMXw48s-yCZwe6uasw/o.jpg,FALSE,37.758938,37.76089939,-122.411428,-122.4364471,Atlas Cafe,14156481047,$$,4,801,Moderate risk food holding temperature,CA,"SF Data Restaurant Scores.xlsx/Restaurant_Scores_-_LIVES_Stand,yelp_data_final.xlsx/yelp_data_final",Sandwiches,59,pickup,https://www.yelp.com/biz/atlas-cafe-san-francisco?adjust_creative=GO4ydstg2mCycanD76Qkrw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GO4ydstg2mCycanD76Qkrw,94110,atlas cafe,3049 20th St,San Francisco,1792,ATLAS CAFE,,94110,CA,1,1,atlas cafe,12/17/18,1792_20181217,88,Routine - Unscheduled,Moderate Risk,1,Moderate risk food holding temperature,1792_20181217_103120
5609 Mission St,philippine-delicacies-san-francisco,grocery,,,Low Risk,5609 mission st,5609 mission st,San Francisco,US,5609 Mission St,(415) 239-8554,5602.693677,Ce3GMfMd8Or4Uwn5I7GOuQ,https://s3-media1.fl.yelpcdn.com/bphoto/wljTr9f9RTnZDWuFNaMTrw/o.jpg,FALSE,37.71116,37.76089939,-122.4464,-122.4364471,Philippine Delicacies,14152398554,$,3,13,Unclean or degraded floors walls or ceilings,CA,"SF Data Restaurant Scores.xlsx/Restaurant_Scores_-_LIVES_Stand,yelp_data_final.xlsx/yelp_data_final",Grocery,12,,https://www.yelp.com/biz/philippine-delicacies-san-francisco?adjust_creative=GO4ydstg2mCycanD76Qkrw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GO4ydstg2mCycanD76Qkrw,94112,philippine delicacies,5609 MISSION St,San Francisco,1796,PHILIPPINE DELICACIES,,94112,CA,1,1,philippine delicacies,1/9/19,1796_20190109,81,Routine - Unscheduled,Low Risk,,Unclean or degraded floors walls or ceilings,1796_20190109_103154
5145 Mission St,bravo-pizza-san-francisco,pizza,,,Low Risk,5145 mission st,5145 mission st,San Francisco,US,5145 Mission St,(415) 585-8500,4948.699688,JU3t0Bae1G4p4NVM0sS0Xg,https://s3-media3.fl.yelpcdn.com/bphoto/G3a2bLFgXFUKnPgWuwN_Gg/o.jpg,FALSE,37.716528,37.76089939,-122.440801,-122.4364471,Bravo Pizza,14155858500,$$,4,501,Unclean nonfood contact surfaces,CA,"SF Data Restaurant Scores.xlsx/Restaurant_Scores_-_LIVES_Stand,yelp_data_final.xlsx/yelp_data_final",Pizza,366,pickup,https://www.yelp.com/biz/bravo-pizza-san-francisco?adjust_creative=GO4ydstg2mCycanD76Qkrw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GO4ydstg2mCycanD76Qkrw,94112,bravo pizza,5145 MISSION St,San Francisco,1800,BRAVO PIZZA,,94112,CA,1,1,bravo pizza,5/16/19,1800_20190516,86,Routine - Unscheduled,Low Risk,1,Unclean nonfood contact surfaces,1800_20190516_103142
634 Cortland Ave,moonlight-cafe-san-francisco,cafes,,,Low Risk,634 cortland ave,634 cortland ave,San Francisco,US,634 Cortland Ave,(415) 647-6448,3077.542372,,https://s3-media2.fl.yelpcdn.com/bphoto/RzhRcxlKZQuLYSWPGY1GXw/o.jpg,FALSE,37.73876,37.76089939,-122.4153,-122.4364471,Moonlight Cafe,14156476448,$$,4,243,Unapproved or unmaintained equipment or utensils,CA,"SF Data Restaurant Scores.xlsx/Restaurant_Scores_-_LIVES_Stand,yelp_data_final.xlsx/yelp_data_final",Cafes,96,pickup,https://www.yelp.com/biz/moonlight-cafe-san-francisco?adjust_creative=GO4ydstg2mCycanD76Qkrw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GO4ydstg2mCycanD76Qkrw,94110,moonlight cafe,634 CORTLAND Ave,San Francisco,1811,MOONLIGHT CAFE,,94110,CA,1,1,moonlight cafe,2/7/19,1811_20190207,87,Routine - Unscheduled,Low Risk,1,Unapproved or unmaintained equipment or utensils,1811_20190207_103144
1152 Taylor St,nob-hill-cafe-san-francisco,italian,,,Moderate Risk,1152 taylor st,1152 taylor st,San Francisco,US,1152 Taylor St,(415) 776-6500,4154.603334,yNMCITEPGh6cgqd6VDfQOg,https://s3-media2.fl.yelpcdn.com/bphoto/31dH6qEd2WNdGm42sR0VaA/o.jpg,FALSE,37.793182,37.76089939,-122.412648,-122.4364471,Nob Hill Cafe,14157766500,$$,4,1344,Moderate risk food holding temperature,CA,"SF Data Restaurant Scores.xlsx/Restaurant_Scores_-_LIVES_Stand,yelp_data_final.xlsx/yelp_data_final",Italian,529,delivery,https://www.yelp.com/biz/nob-hill-cafe-san-francisco?adjust_creative=GO4ydstg2mCycanD76Qkrw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GO4ydstg2mCycanD76Qkrw,94108,nob hill cafe,1152 Taylor St,San Francisco,1829,Nob Hill Cafe,,94108,CA,1,1,nob hill cafe,7/27/18,1829_20180727,96,Routine - Unscheduled,Moderate Risk,1,Moderate risk food holding temperature,1829_20180727_103120
22 Belden Pl,cafe-bastille-san-francisco-2,french,,,Low Risk,22 belden pl,22 belden pl,San Francisco,US,22 Belden Pl,(415) 986-5673,4433.47908,KRpCCCBwaJBGrkBCVUhW7g,https://s3-media4.fl.yelpcdn.com/bphoto/wRCI6_uJysl3srmktLAxJw/o.jpg,FALSE,37.79115,37.76089939,-122.40366,-122.4364471,Cafe Bastille,14159865673,$$,3.5,738,Unapproved or unmaintained equipment or utensils,CA,"SF Data Restaurant Scores.xlsx/Restaurant_Scores_-_LIVES_Stand,yelp_data_final.xlsx/yelp_data_final",French,38,delivery,https://www.yelp.com/biz/cafe-bastille-san-francisco-2?adjust_creative=GO4ydstg2mCycanD76Qkrw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GO4ydstg2mCycanD76Qkrw,94104,cafe bastille,22 Belden Pl,San Francisco,1837,Cafe Bastille,,94104,CA,1,1,cafe bastille,6/24/19,1837_20190624,89,Routine - Unscheduled,Low Risk,1,Unapproved or unmaintained equipment or utensils,1837_20190624_103144
15 Romolo Pl,15-romolo-san-francisco,tapasmallplates,,,Moderate Risk,15 romolo pl,15 romolo pl,San Francisco,US,15 Romolo Pl,(415) 398-1359,4918.678905,m0ip9nECwVVjfjulwrKisQ,https://s3-media1.fl.yelpcdn.com/bphoto/fxmGwhDmntExYr18PV0w-w/o.jpg,FALSE,37.7981914,37.76089939,-122.4063459,-122.4364471,15 Romolo,14153981359,$$,4,1064,Inadequately cleaned or sanitized food contact surfaces,CA,"SF Data Restaurant Scores.xlsx/Restaurant_Scores_-_LIVES_Stand,yelp_data_final.xlsx/yelp_data_final",Tapas/Small Plates,38,delivery,https://www.yelp.com/biz/15-romolo-san-francisco?adjust_creative=GO4ydstg2mCycanD76Qkrw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GO4ydstg2mCycanD76Qkrw,94133,15 romolo,15 Romolo Pl,San Francisco,1844,15 Romolo,,94133,CA,1,1,15 romolo,6/4/18,1844_20180604,88,Routine - Unscheduled,Moderate Risk,1,Inadequately cleaned or sanitized food contact surfaces,1844_20180604_103124
950 Battery St,battery-street-coffee-roastery-san-francisco,sandwiches,,,Moderate Risk,950 battery st,950 battery st,San Francisco,US,950 Battery St,(415) 956-9772,5365.416649,RAO5L5XSbZtg2oIGOftN2Q,https://s3-media2.fl.yelpcdn.com/bphoto/DYlMFv5w7z9AYGZbAXvGBQ/o.jpg,FALSE,37.80022812,37.76089939,-122.4010239,-122.4364471,Battery Street Coffee Roastery,14159569772,$,3,101,Inadequately cleaned or sanitized food contact surfaces,CA,"SF Data Restaurant Scores.xlsx/Restaurant_Scores_-_LIVES_Stand,yelp_data_final.xlsx/yelp_data_final",Sandwiches,12,delivery,https://www.yelp.com/biz/battery-street-coffee-roastery-san-francisco?adjust_creative=GO4ydstg2mCycanD76Qkrw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GO4ydstg2mCycanD76Qkrw,94111,battery street coffee roastery,950 Battery St,San Francisco,1850,Battery Street Coffee Roastery,,94111,CA,1,1,battery street coffee roastery,9/5/19,1850_20190905,82,Routine - Unscheduled,Moderate Risk,1,Inadequately cleaned or sanitized food contact surfaces,1850_20190905_103124
2330 Taylor St,pats-cafe-san-francisco,breakfast_brunch,,,Low Risk,2330 taylor st,2330 taylor st,San Francisco,US,2330 Taylor St,(415) 776-8735,5160.098097,gg--F2Z-X2Qh1fkkm1ODHA,https://s3-media4.fl.yelpcdn.com/bphoto/NhIorjzDyNvkzA9O3kSnMw/o.jpg,FALSE,37.80402,37.76089939,-122.4146,-122.4364471,Pat's Cafe,14157768735,$$,4,725,Improper storage of equipment utensils or linens,CA,"SF Data Restaurant Scores.xlsx/Restaurant_Scores_-_LIVES_Stand,yelp_data_final.xlsx/yelp_data_final",Breakfast & Brunch,918,pickup,https://www.yelp.com/biz/pats-cafe-san-francisco?adjust_creative=GO4ydstg2mCycanD76Qkrw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GO4ydstg2mCycanD76Qkrw,94133,pat's cafe,2330 Taylor St,San Francisco,1852,Pat's Cafe,,94133,CA,1,1,pat's cafe,8/20/18,1852_20180820,92,Routine - Unscheduled,Low Risk,1,Improper storage of equipment utensils or linens,1852_20180820_103145
67 5th St,cafe-venue-san-francisco-7,coffee,,,High Risk,218 montgomery st,67 5th st,San Francisco,US,67 5th St,(415) 546-1144,3603.205376,9m8-2758IlPHTtP94zBCoQ,https://s3-media3.fl.yelpcdn.com/bphoto/OW7ecFgb-SdLHOuZTdd4qQ/o.jpg,FALSE,37.78316,37.76089939,-122.40654,-122.4364471,Cafe Venue,14155461144,$,4,431,High risk food holding temperature,CA,"SF Data Restaurant Scores.xlsx/Restaurant_Scores_-_LIVES_Stand,yelp_data_final.xlsx/yelp_data_final",Coffee & Tea,738,delivery,https://www.yelp.com/biz/cafe-venue-san-francisco-7?adjust_creative=GO4ydstg2mCycanD76Qkrw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GO4ydstg2mCycanD76Qkrw,94103,cafe venue,218 Montgomery St,San Francisco,1854,Cafe Venue,,94104,CA,1,1,cafe venue,4/11/19,1854_20190411,81,Routine - Unscheduled,High Risk,1,High risk food holding temperature,1854_20190411_103103
1737 Haight St,escape-from-new-york-pizza-san-francisco-3,pizza,,,Low Risk,333 bush st #103,1737 haight st,San Francisco,US,1737 Haight St,(415) 668-5577,1612.850067,KH_Tpzy29VRGIrtVhNFY2w,https://s3-media2.fl.yelpcdn.com/bphoto/ksbg5A4-_D6aWx8etFQX0w/o.jpg,FALSE,37.7694456,37.76089939,-122.4512722,-122.4364471,Escape From New York Pizza,14156685577,$,4,1104,Inadequate warewashing facilities or equipment,CA,"SF Data Restaurant Scores.xlsx/Restaurant_Scores_-_LIVES_Stand,yelp_data_final.xlsx/yelp_data_final",Pizza,241,delivery,https://www.yelp.com/biz/escape-from-new-york-pizza-san-francisco-3?adjust_creative=GO4ydstg2mCycanD76Qkrw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GO4ydstg2mCycanD76Qkrw,94117,escape from new york pizza,333 Bush St #103,San Francisco,1867,Escape From New York Pizza,,94104,CA,1,1,escape from new york pizza,6/20/19,1867_20190620,89,Routine - Unscheduled,Low Risk,1,Inadequate warewashing facilities or equipment,1867_20190620_103143
28 Belden Pl,cafe-tiramisu-san-francisco,italian,,,Low Risk,28 belden pl,28 belden pl,San Francisco,US,28 Belden Pl,(415) 421-7044,4435.651521,deDtn5INFHv8FNYty03hLQ,https://s3-media1.fl.yelpcdn.com/bphoto/A8anEg49NCvCr9XYG3xMHw/o.jpg,FALSE,37.79121,37.76089939,-122.40361,-122.4364471,Cafe Tiramisu,14154217044,$$,3.5,675,Inadequate warewashing facilities or equipment,CA,"SF Data Restaurant Scores.xlsx/Restaurant_Scores_-_LIVES_Stand,yelp_data_final.xlsx/yelp_data_final",Italian,358,delivery,https://www.yelp.com/biz/cafe-tiramisu-san-francisco?adjust_creative=GO4ydstg2mCycanD76Qkrw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GO4ydstg2mCycanD76Qkrw,94104,cafe tiramisu,28 Belden Pl,San Francisco,1870,Cafe Tiramisu,,94104,CA,1,1,cafe tiramisu,6/18/19,1870_20190618,86,Routine - Unscheduled,Low Risk,1,Inadequate warewashing facilities or equipment,1870_20190618_103143
316 Clement St,mais-vietnamese-restaurant-san-francisco,vietnamese,,,High Risk,316 clement st,316 clement st,San Francisco,US,316 Clement St,(415) 221-3046,3386.03702,ogif-GNQYoVNsc9mqI378w,https://s3-media3.fl.yelpcdn.com/bphoto/vigvF8KMOqyviloc6nJppg/o.jpg,FALSE,37.78318,37.76089939,-122.46265,-122.4364471,Mai's Vietnamese Restaurant,14152213046,$,3.5,316,Unclean or unsanitary food contact surfaces,CA,"SF Data Restaurant Scores.xlsx/Restaurant_Scores_-_LIVES_Stand,yelp_data_final.xlsx/yelp_data_final",Vietnamese,244,delivery,https://www.yelp.com/biz/mais-vietnamese-restaurant-san-francisco?adjust_creative=GO4ydstg2mCycanD76Qkrw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GO4ydstg2mCycanD76Qkrw,94118,mai's vietnamese restaurant,316 Clement St,San Francisco,1894,MAI'S VIETNAMESE RESTAURANT,,94118,CA,1,1,mai's vietnamese restaurant,9/19/18,1894_20180919,93,Routine - Unscheduled,High Risk,1,Unclean or unsanitary food contact surfaces,1894_20180919_103109
3434 Balboa St,simple-pleasures-cafe-san-francisco,bagels,,,Moderate Risk,3434 balboa st,3434 balboa st,San Francisco,US,3434 Balboa St,(415) 387-4022,5482.248428,qkArHlJuZHD4Cqe98yCnFQ,https://s3-media3.fl.yelpcdn.com/bphoto/vpdir81-MKTv9L1jtnVXcw/o.jpg,FALSE,37.7759774,37.76089939,-122.495829,-122.4364471,Simple Pleasures Cafe,14153874022,$,3.5,457,Moderate risk food holding temperature,CA,"SF Data Restaurant Scores.xlsx/Restaurant_Scores_-_LIVES_Stand,yelp_data_final.xlsx/yelp_data_final",Bagels,160,delivery,https://www.yelp.com/biz/simple-pleasures-cafe-san-francisco?adjust_creative=GO4ydstg2mCycanD76Qkrw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GO4ydstg2mCycanD76Qkrw,94121,simple pleasures cafe,3434 BALBOA St,San Francisco,1896,SIMPLE PLEASURES CAFE,,94121,CA,1,1,simple pleasures cafe,5/6/19,1896_20190506,83,Routine - Unscheduled,Moderate Risk,1,Moderate risk food holding temperature,1896_20190506_103120
399 5th St,all-stars-donuts-san-francisco,donuts,,,Moderate Risk,901 clement st,399 5th st,San Francisco,US,399 5th St,(415) 882-0889,3669.489126,c7MW2A1UIjYb-ZMmiF9f-A,https://s3-media1.fl.yelpcdn.com/bphoto/PTg4-UFcTnxkKdQZkXYQIw/o.jpg,FALSE,37.7792669,37.76089939,-122.4019048,-122.4364471,All Stars Donuts,14158820889,$,3.5,127,Moderate risk food holding temperature,CA,"SF Data Restaurant Scores.xlsx/Restaurant_Scores_-_LIVES_Stand,yelp_data_final.xlsx/yelp_data_final",Donuts,777,delivery,https://www.yelp.com/biz/all-stars-donuts-san-francisco?adjust_creative=GO4ydstg2mCycanD76Qkrw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GO4ydstg2mCycanD76Qkrw,94107,all stars donuts,901 Clement St,San Francisco,1922,All stars Donuts,,94118,CA,1,1,all stars donuts,4/17/19,1922_20190417,86,Routine - Unscheduled,Moderate Risk,1,Moderate risk food holding temperature,1922_20190417_103120
2115 Irving St,sunrise-deli-san-francisco-6,delis,,,High Risk,2115 irving st,2115 irving st,San Francisco,US,2115 Irving St,(415) 664-8210,3902.023836,e02eHaL0toY64Tzodnx8_Q,https://s3-media1.fl.yelpcdn.com/bphoto/zMVQYfuKyVjt-6KEyJw21w/o.jpg,FALSE,37.76336722,37.76089939,-122.4806231,-122.4364471,Sunrise Deli,14156648210,$$,4,541,High risk vermin infestation,CA,"SF Data Restaurant Scores.xlsx/Restaurant_Scores_-_LIVES_Stand,yelp_data_final.xlsx/yelp_data_final",Delis,54,pickup,https://www.yelp.com/biz/sunrise-deli-san-francisco-6?adjust_creative=GO4ydstg2mCycanD76Qkrw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GO4ydstg2mCycanD76Qkrw,94122,sunrise deli,2115 Irving St,San Francisco,1930,Sunrise Deli,,94122,CA,1,1,sunrise deli,7/25/19,1930_20190725,85,Routine - Unscheduled,High Risk,1,High risk vermin infestation,1930_20190725_103114
4142 Geary Blvd,five-happiness-san-francisco,taiwanese,,,Low Risk,4142 geary blvd,4142 geary blvd,San Francisco,US,4142 Geary Blvd,(415) 387-1234,3309.582889,ZJeACgKeEPuk3v0UiR9Y_Q,https://s3-media2.fl.yelpcdn.com/bphoto/8QoNZdXV1XPgy81sMKxFzQ/o.jpg,FALSE,37.78134,37.76089939,-122.46394,-122.4364471,Five Happiness,14153871234,$$,3.5,268,Unapproved or unmaintained equipment or utensils,CA,"SF Data Restaurant Scores.xlsx/Restaurant_Scores_-_LIVES_Stand,yelp_data_final.xlsx/yelp_data_final",Taiwanese,48,delivery,https://www.yelp.com/biz/five-happiness-san-francisco?adjust_creative=GO4ydstg2mCycanD76Qkrw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GO4ydstg2mCycanD76Qkrw,94118,five happiness,4142 Geary Blvd,San Francisco,1932,Five Happiness,,94118,CA,1,1,five happiness,7/25/19,1932_20190725,77,Routine - Unscheduled,Low Risk,1,Unapproved or unmaintained equipment or utensils,1932_20190725_103144
